ñÑÇﬂçûÇ›îÕàÕ, ñÑÇﬂçûÇ›ó¶,PSNR,SSIM,åÎÇËó¶
6,66.66666666666666,23.36521290631852,0.5101266155737821,22.023518880208332
7,66.66666666666666,17.89005937811286,0.2885047487706333,22.014072963169642
8,66.66666666666666,11.472463853634622,0.10387336770077014,22.001075744628906
1,61.53846153846154,55.14449255987262,0.9985973405168082,19.88983154296875
2,61.53846153846154,48.15452598415774,0.993101702156079,19.8822021484375
3,61.53846153846154,41.9512712569321,0.9727762742039837,19.911702473958332
4,61.53846153846154,35.8597051062098,0.9061122149955078,19.909286499023438
5,61.53846153846154,29.93098573954906,0.7499407703265347,19.90447998046875
6,61.53846153846154,23.823938688776337,0.5269742022191052,19.905598958333332
7,61.53846153846154,18.270616814152067,0.3030315537631866,19.901602608816965
8,61.53846153846154,11.843021003238396,0.11976810256501065,19.898414611816406
1,57.14285714285714,55.56135234745628,0.9987246756415891,18.0694580078125
2,57.14285714285714,48.56110299129557,0.9937047048977143,18.059539794921875
3,57.14285714285714,42.36522366330961,0.9751519049309973,18.088277180989582
4,57.14285714285714,36.30648257899575,0.9136602102678055,18.076324462890625
5,57.14285714285714,30.35339945940414,0.7630015171102874,18.0718994140625
6,57.14285714285714,24.234905298822888,0.5400774518527858,18.071746826171875
7,57.14285714285714,18.659105199389636,0.31704802072886246,18.065534319196427
8,57.14285714285714,12.275750292083412,0.12980068807757006,18.065452575683594
1,53.333333333333336,55.97062408634499,0.9988371168589687,16.44439697265625
2,53.333333333333336,48.98060166877053,0.9943215825213372,16.43524169921875
3,53.333333333333336,42.745285175545426,0.9769790136177428,16.477457682291668
4,53.333333333333336,36.6840840102991,0.9203436437419444,16.473388671875
5,53.333333333333336,30.758712849614763,0.7806311542295199,16.45782470703125
6,53.333333333333336,24.620822384394295,0.5615214419728333,16.4581298828125
7,53.333333333333336,19.00232437012209,0.3358019969617686,16.459001813616073
8,53.333333333333336,12.661394864840227,0.14567526644896586,16.454124450683594
1,50.0,56.35111154477573,0.998924811138183,15.06500244140625
2,50.0,49.39107256065355,0.9947311730037594,15.027618408203125
3,50.0,43.140496602333506,0.9787990720519485,15.034993489583334
4,50.0,37.058040246684136,0.9251636689356402,15.038299560546875
5,50.0,31.113521762617463,0.7929375691012202,15.02899169921875
6,50.0,25.048345090977058,0.5832141331301758,15.0146484375
7,50.0,19.401612345970452,0.357228165190223,15.013994489397321
8,50.0,13.067237014028839,0.16591171410368033,15.010261535644531
1,47.05882352941176,56.763323199317554,0.9990297454834369,13.70086669921875
2,47.05882352941176,49.77014206981625,0.9952070170481588,13.706207275390625
3,47.05882352941176,43.546753769036606,0.9808700742554368,13.710530598958334
4,47.05882352941176,37.45397861722404,0.9321474837649519,13.724136352539062
5,47.05882352941176,31.50493851551749,0.8051678395778531,13.72406005859375
6,47.05882352941176,25.43646268570562,0.5958268400387762,13.711802164713541
7,47.05882352941176,19.768085382672083,0.36810897249597385,13.716997419084821
8,47.05882352941176,13.460953035739063,0.17535473481672215,13.718414306640625
1,44.44444444444444,57.153229437238686,0.9991207222946881,12.5244140625
2,44.44444444444444,50.17073127446598,0.9956258858847256,12.537384033203125
3,44.44444444444444,43.96330588420888,0.9823426781016672,12.52899169921875
4,44.44444444444444,37.85324250285854,0.9359458551626016,12.54425048828125
5,44.44444444444444,31.902067520265067,0.8134894665007946,12.528076171875
6,44.44444444444444,25.830337560740237,0.6025229307732484,12.525177001953125
7,44.44444444444444,20.077754681276176,0.3712781439073772,12.520490373883929
8,44.44444444444444,13.784103025961675,0.17988379595319753,12.525367736816406
1,42.10526315789473,57.55310468713206,0.9991969740936086,11.4227294921875
2,42.10526315789473,50.541645893802034,0.9959950550159998,11.449432373046875
3,42.10526315789473,44.34097919841087,0.9837333585582615,11.446126302083334
4,42.10526315789473,38.238080366909365,0.9405585127975782,11.451339721679688
5,42.10526315789473,32.23773882536011,0.8225125822369834,11.4501953125
6,42.10526315789473,26.220578866524814,0.6193979190387408,11.446634928385416
7,42.10526315789473,20.464971338234218,0.3897338183367853,11.448015485491071
8,42.10526315789473,14.206790745937965,0.19067373952412972,11.453437805175781
1,40.0,57.93489482576468,0.9992575863351966,10.46142578125
2,40.0,50.908357871635715,0.9963144056300992,10.482025146484375
3,40.0,44.72538942708991,0.9852044041584422,10.471598307291666
4,40.0,38.636087553560934,0.9454541505769828,10.473251342773438
5,40.0,32.67822636753245,0.8349322255444384,10.46875
6,40.0,26.588124127849213,0.6316984093364482,10.470072428385416
7,40.0,20.843491511001602,0.4023719468021864,10.464913504464286
8,40.0,14.567548651591931,0.2023221055233195,10.4705810546875
1,38.095238095238095,58.35979424123454,0.9993265792905153,9.48638916015625
2,38.095238095238095,51.32119196414638,0.9966321553915639,9.534454345703125
3,38.095238095238095,45.12192864949366,0.986301234049856,9.541829427083334
4,38.095238095238095,39.04533659787693,0.9495396369846097,9.540557861328125
5,38.095238095238095,33.04260392256022,0.8442207982687037,9.54803466796875
6,38.095238095238095,26.97853256079415,0.6480132300254365,9.550221761067709
7,38.095238095238095,21.173831929057044,0.41572087361503746,9.552219935825892
8,38.095238095238095,15.008715734401894,0.21493283037919395,9.544944763183594
1,36.36363636363637,58.737616345177784,0.9993814188851733,8.69598388671875
2,36.36363636363637,51.73330945966189,0.9969353592834065,8.721923828125
3,36.36363636363637,45.51368190970457,0.9874647551560098,8.720906575520834
4,36.36363636363637,39.44443132212961,0.9537722115481332,8.716583251953125
5,36.36363636363637,33.426013279950354,0.8540409333836794,8.72314453125
6,36.36363636363637,27.400220049730034,0.664300675733419,8.722941080729166
7,36.36363636363637,21.565800115540505,0.43036809871822285,8.72039794921875
8,36.36363636363637,15.386866648189832,0.22629735283330374,8.716964721679688
1,34.78260869565217,58.96202503566024,0.9994199753491061,8.258056640625
2,34.78260869565217,51.943531882508616,0.9970812943016732,8.28704833984375
3,34.78260869565217,45.755604307985436,0.9881511120155386,8.285013834635416
4,34.78260869565217,39.65768936753145,0.9556531384273903,8.282089233398438
5,34.78260869565217,33.657008612831916,0.8599134565685657,8.2891845703125
6,34.78260869565217,27.61172156579551,0.6710740420627709,8.290354410807291
7,34.78260869565217,21.770112725052613,0.4376013955016884,8.290754045758929
8,34.78260869565217,15.601532640407994,0.23378516128788718,8.28857421875
1,33.33333333333333,59.156499373626545,0.9994388672760119,7.89642333984375
2,33.33333333333333,52.1300299030013,0.9972022099479831,7.9315185546875
3,33.33333333333333,45.937664589856205,0.9885764108770377,7.92083740234375
4,33.33333333333333,39.87278826859934,0.9575759992272451,7.9204559326171875
5,33.33333333333333,33.852180932588425,0.8637890016828053,7.926025390625
6,33.33333333333333,27.811909027074428,0.6789411689972233,7.924652099609375
7,33.33333333333333,21.947972916233027,0.4477637340083428,7.925851004464286
8,33.33333333333333,15.754261938025023,0.24240762143878214,7.926750183105469
1,32.0,59.34078615001412,0.9994650383132747,7.568359375
2,32.0,52.339892943707895,0.9973374733096516,7.587432861328125
3,32.0,46.11625891354642,0.9891510704593532,7.590230305989583
4,32.0,40.03844607318024,0.9591498175290726,7.58514404296875
5,32.0,34.02659448463793,0.8686144556061455,7.5927734375
6,32.0,27.978681089630832,0.6846530405888086,7.593790690104167
7,32.0,22.14411256832332,0.4539188987449814,7.593645368303571
8,32.0,15.961997545802669,0.2487490718177848,7.5923919677734375
1,30.76923076923077,59.519533387711164,0.9994911611185808,7.26318359375
2,30.76923076923077,52.47327056521053,0.9974229349496315,7.27996826171875
3,30.76923076923077,46.27446088888773,0.9894228612315691,7.284037272135417
4,30.76923076923077,40.218651322986815,0.960377674824749,7.280731201171875
5,30.76923076923077,34.20317734737029,0.8725348892623203,7.28302001953125
6,30.76923076923077,28.135317484445515,0.6910645024061233,7.285308837890625
7,30.76923076923077,22.32291630076597,0.46193088919920894,7.286289760044643
8,30.76923076923077,16.165086878602935,0.25490839051653263,7.284355163574219
1,29.629629629629626,59.69739133435905,0.9995048414617654,6.97174072265625
2,29.629629629629626,52.68418203738277,0.9975160648030275,6.992340087890625
3,29.629629629629626,46.468143084440676,0.9899387953691429,6.998697916666667
4,29.629629629629626,40.4048574229259,0.9620009276594869,6.998443603515625
5,29.629629629629626,34.40411202819302,0.8777890196654599,6.99737548828125
6,29.629629629629626,28.310703440182024,0.6999732231832212,7.003275553385417
7,29.629629629629626,22.515330800281067,0.4743188663140707,7.00225830078125
8,29.629629629629626,16.345825941646797,0.26595575847853087,7.000923156738281
1,28.57142857142857,59.86008922928664,0.999529463035801,6.71539306640625
2,28.57142857142857,52.85935096867097,0.9976277478306318,6.7352294921875
3,28.57142857142857,46.61764351510609,0.9902451257188123,6.7352294921875
4,28.57142857142857,40.54699445538789,0.9631315294185094,6.7340850830078125
5,28.57142857142857,34.56927882960456,0.8807907588956437,6.73248291015625
6,28.57142857142857,28.488982014389613,0.7071751739894965,6.737772623697917
7,28.57142857142857,22.650443225089237,0.4799746750903585,6.735011509486607
8,28.57142857142857,16.508119508230468,0.2676219786370103,6.733512878417969
1,27.586206896551722,60.02604340056162,0.9995437785170624,6.463623046875
2,27.586206896551722,53.009360840014025,0.9977278649896958,6.488037109375
3,27.586206896551722,46.78222772695692,0.9906096804243698,6.487528483072917
4,27.586206896551722,40.7462071646811,0.9648783372792498,6.4815521240234375
5,27.586206896551722,34.731153348766924,0.8850980591506488,6.4837646484375
6,27.586206896551722,28.634289346115,0.7113043799017177,6.488800048828125
7,27.586206896551722,22.796239912904703,0.48471989149130207,6.490652901785714
8,27.586206896551722,16.641546564001434,0.27461451691685607,6.488609313964844
1,26.666666666666668,60.18261929195181,0.9995588620823769,6.2347412109375
2,26.666666666666668,53.16917566608204,0.9977827879909191,6.25457763671875
3,26.666666666666668,46.95314410468538,0.9911188023354086,6.255594889322917
4,26.666666666666668,40.880833933607164,0.9659940407460315,6.2541961669921875
5,26.666666666666668,34.887312029205425,0.8880040924184238,6.25762939453125
6,26.666666666666668,28.793977728532948,0.7191398650963589,6.263224283854167
7,26.666666666666668,22.965130745675015,0.49595205417986066,6.260463169642857
8,26.666666666666668,16.802528281608296,0.2820737906501834,6.261444091796875
1,25.806451612903224,60.33953856626006,0.9995740533186266,6.01348876953125
2,25.806451612903224,53.316466556837426,0.9978606734645472,6.03790283203125
3,25.806451612903224,47.11063391294471,0.9913404681513165,6.04705810546875
4,25.806451612903224,41.04182437019769,0.967094170833818,6.0394287109375
5,25.806451612903224,35.05204443344177,0.8905638227722993,6.04156494140625
6,25.806451612903224,28.96691239386017,0.722770071418393,6.047312418619792
7,25.806451612903224,23.124422200353102,0.4969734148224546,6.048148018973214
8,25.806451612903224,16.94729918689443,0.2867486129287322,6.0466766357421875
1,25.0,60.484073995253205,0.9995825745855018,5.816650390625
2,25.0,53.440029824838355,0.9978900469145179,5.841827392578125
3,25.0,47.22686756769539,0.9914631448670258,5.846150716145833
4,25.0,41.19449793059015,0.9683546262172691,5.8368682861328125
5,25.0,35.16956630374171,0.8979984399203117,5.83770751953125
6,25.0,29.105264820530564,0.753859513096473,5.844624837239583
7,25.0,23.26449372776963,0.5609977889902007,5.846514020647321
8,25.0,17.1238648480218,0.37327424573560525,5.8444976806640625
1,24.242424242424242,60.63004960608555,0.9996046087204161,5.6243896484375
2,24.242424242424242,53.61591132806515,0.9980170124260987,5.64422607421875
3,24.242424242424242,47.41909239010325,0.9919479769121123,5.649820963541667
4,24.242424242424242,41.334418992730555,0.9693210290138067,5.64422607421875
5,24.242424242424242,35.28834872896738,0.8965713291777054,5.64666748046875
6,24.242424242424242,29.249810132837872,0.7339768352943223,5.650583902994792
7,24.242424242424242,23.39569735414046,0.509031356939176,5.655561174665179
8,24.242424242424242,17.245993715565685,0.29742872311793894,5.6545257568359375
1,23.52941176470588,60.77378952652274,0.9996159940884629,5.4412841796875
2,23.52941176470588,53.768528584843274,0.9980704283860042,5.462646484375
3,23.52941176470588,47.528922193362526,0.9921084584724467,5.475362141927083
4,23.52941176470588,41.47215611913811,0.9698934881536838,5.469512939453125
5,23.52941176470588,35.47120340563871,0.8996795593134839,5.469970703125
6,23.52941176470588,29.413215225872563,0.7408616866006618,5.473581949869792
7,23.52941176470588,23.55668321061216,0.5214707752462882,5.476161411830357
8,23.52941176470588,17.387460593220755,0.30567646900342066,5.475807189941406
1,22.857142857142858,60.90609729477248,0.9996273404432244,5.27801513671875
2,22.857142857142858,53.91438883710098,0.9981472787419883,5.289459228515625
3,22.857142857142858,47.65292530956367,0.9923491416793409,5.30548095703125
4,22.857142857142858,41.5931596390527,0.9706305986535204,5.3009033203125
5,22.857142857142858,35.604581818492484,0.9010816638060934,5.30181884765625
6,22.857142857142858,29.514172795616147,0.7444072385882975,5.304463704427083
7,22.857142857142858,23.67256008613439,0.5246106710156193,5.31158447265625
8,22.857142857142858,17.5690945540546,0.309460418709009,5.307579040527344
1,22.22222222222222,61.02704304365734,0.9996379495314791,5.133056640625
2,22.22222222222222,53.96970728736824,0.9981723152339358,5.12847900390625
3,22.22222222222222,47.77544118204966,0.9925279966285208,5.147298177083333
4,22.22222222222222,41.73115302907044,0.9717289210905348,5.1395416259765625
5,22.22222222222222,35.74939577487593,0.9058384778081402,5.13824462890625
6,22.22222222222222,29.649209480312294,0.7550072365435556,5.143992106119792
7,22.22222222222222,23.807954172206976,0.5422017798300774,5.14984130859375
8,22.22222222222222,17.659762906916537,0.32658636173790884,5.1486968994140625
1,21.62162162162162,61.15810141409786,0.9996502053612866,4.98046875
2,21.62162162162162,54.16840137073767,0.9982494867695637,4.97283935546875
3,21.62162162162162,47.91719429836087,0.992710282797443,4.98809814453125
4,21.62162162162162,41.83383632803373,0.9725389611793009,4.987335205078125
5,21.62162162162162,35.86424455862021,0.9097414857459042,4.9847412109375
6,21.62162162162162,29.761000110213015,0.7683328669241452,4.989115397135417
7,21.62162162162162,23.927786443878,0.5644400894709802,4.997035435267857
8,21.62162162162162,17.80152229698838,0.34899280208763994,4.997825622558594
1,21.052631578947366,61.28364049464521,0.9996566515684656,4.83856201171875
2,21.052631578947366,54.30381265440482,0.998321864631619,4.833984375
3,21.052631578947366,48.022750418668714,0.9929182207182778,4.84466552734375
4,21.052631578947366,41.974716998947834,0.972839221273669,4.8511505126953125
5,21.052631578947366,36.01371858322028,0.9089996310641082,4.8443603515625
6,21.052631578947366,29.903429290324077,0.7589580651280607,4.8492431640625
7,21.052631578947366,24.082386347548134,0.5414467902814066,4.856218610491071
8,21.052631578947366,17.89409696682281,0.3256457139885719,4.8595428466796875
1,20.51282051282051,61.39882999827911,0.9996683710440067,4.7119140625
2,20.51282051282051,54.41701291150646,0.9983400718128989,4.701995849609375
3,20.51282051282051,48.186560108229095,0.9932425633675952,4.712422688802083
4,20.51282051282051,42.090698479094335,0.9735689221321621,4.7145843505859375
5,20.51282051282051,36.12127918715996,0.9110434141388004,4.71038818359375
6,20.51282051282051,30.05557636953111,0.7642353090445922,4.716237386067708
7,20.51282051282051,24.18138252617873,0.5481842593055007,4.720851353236607
8,20.51282051282051,17.981797865491327,0.32704665812820344,4.725456237792969
1,20.0,61.520049592926284,0.9996731023558767,4.58221435546875
2,20.0,54.52919274198942,0.998391798059351,4.579925537109375
3,20.0,48.31137555088168,0.9933541186048997,4.581197102864583
4,20.0,42.235466928939005,0.9743453051849517,4.5856475830078125
5,20.0,36.20577513079893,0.9120623788364589,4.5806884765625
6,20.0,30.136553541233244,0.7656078168763879,4.585011800130208
7,20.0,24.30798464239977,0.55323964676809,4.590715680803571
8,20.0,18.108524599011176,0.336210551322111,4.5978546142578125
1,19.51219512195122,61.63285969702318,0.999685188632964,4.4647216796875
2,19.51219512195122,54.651479473868406,0.9984224841558323,4.457855224609375
3,19.51219512195122,48.409818683909165,0.9934808070405007,4.461161295572917
4,19.51219512195122,42.29177743446181,0.9746408683201815,4.4681549072265625
5,19.51219512195122,36.38822850296209,0.9157706527045039,4.46136474609375
6,19.51219512195122,30.2751224342612,0.7709229960208928,4.465738932291667
7,19.51219512195122,24.45032788100597,0.5592541369658159,4.468209402901786
8,19.51219512195122,18.249865773470255,0.33878488730262374,4.474830627441406
1,19.047619047619047,61.74563074182149,0.999691177558012,4.35028076171875
2,19.047619047619047,54.731625942091064,0.9984619864209888,4.3426513671875
3,19.047619047619047,48.517059104458454,0.9937433004967757,4.349772135416667
4,19.047619047619047,42.42414379307406,0.9761041577496723,4.354095458984375
5,19.047619047619047,36.453575826617616,0.920640920311558,4.34967041015625
6,19.047619047619047,30.41712102120477,0.7900005757145854,4.35028076171875
7,19.047619047619047,24.560358422958465,0.5939915227261512,4.354422433035714
8,19.047619047619047,18.411462456623426,0.3771609291673547,4.358482360839844
1,18.6046511627907,61.86140829708792,0.9996998702120942,4.23583984375
2,18.6046511627907,54.84799330715536,0.998531110363908,4.23583984375
3,18.6046511627907,48.61988889378094,0.9939264605744071,4.236857096354167
4,18.6046511627907,42.52990633563358,0.9766872002786582,4.2449951171875
5,18.6046511627907,36.61647436594809,0.9252619018053575,4.24041748046875
6,18.6046511627907,30.53130939331291,0.8081886509119998,4.240926106770833
7,18.6046511627907,24.650795458905577,0.637075044345775,4.24346923828125
8,18.6046511627907,18.475386790362982,0.45441523090827723,4.248809814453125
1,18.181818181818183,61.962706062965836,0.9997088130427527,4.13818359375
2,18.181818181818183,54.989692395282354,0.9985571050311502,4.129791259765625
3,18.181818181818183,48.75120213116045,0.9940222067539246,4.13360595703125
4,18.181818181818183,42.672060128500334,0.9767721339255582,4.13665771484375
5,18.181818181818183,36.72180985068256,0.9219418510970195,4.134521484375
6,18.181818181818183,30.654119022633076,0.7865073425313864,4.131571451822917
7,18.181818181818183,24.75263551513935,0.5769349496857641,4.135785784040179
8,18.181818181818183,18.60624959328118,0.35347184473166743,4.141426086425781
1,17.77777777777778,62.07463128359899,0.9997128076910581,4.03289794921875
2,17.77777777777778,55.07049520881289,0.9985641538366975,4.0252685546875
3,17.77777777777778,48.85275133565231,0.9940239972115229,4.029337565104167
4,17.77777777777778,42.800982038008755,0.9771101295811244,4.0363311767578125
5,17.77777777777778,36.79876137771129,0.9231182315906025,4.03411865234375
6,17.77777777777778,30.751870799684035,0.7874583826574018,4.02984619140625
7,17.77777777777778,24.828555545814055,0.5803513602000544,4.034205845424107
8,17.77777777777778,18.64917412623217,0.36155778159907787,4.0409088134765625
1,17.391304347826086,62.16931770947234,0.9997227591024396,3.9459228515625
2,17.391304347826086,55.22553945110066,0.998611775545903,3.9276123046875
3,17.391304347826086,48.952245971195055,0.9942783842809808,3.93524169921875
4,17.391304347826086,42.87070497617166,0.9777523446127254,3.9417266845703125
5,17.391304347826086,36.861835160165285,0.9234332773667222,3.94012451171875
6,17.391304347826086,30.861237980436634,0.7910440650523874,3.9334615071614585
7,17.391304347826086,24.955555966925044,0.5835445430675564,3.9389474051339284
8,17.391304347826086,18.80794897186774,0.3613730143824557,3.9424896240234375
1,17.02127659574468,62.26611462147205,0.9997337123773866,3.85894775390625
2,17.02127659574468,55.29845129140586,0.9986414446303704,3.8421630859375
3,17.02127659574468,49.084672254614205,0.9943924982592974,3.84674072265625
4,17.02127659574468,42.98617163969098,0.9782617603514641,3.851318359375
5,17.02127659574468,37.01711236392547,0.926260185235984,3.85040283203125
6,17.02127659574468,30.99601892319058,0.7968660538308407,3.8421630859375
7,17.02127659574468,25.069626313718697,0.5883621906361818,3.8471766880580356
8,17.02127659574468,18.91405401103747,0.3670431973803399,3.8507461547851562
1,16.666666666666664,62.372151361304056,0.9997376408027583,3.765869140625
2,16.666666666666664,55.37401295100342,0.9986623844763333,3.75518798828125
3,16.666666666666664,49.16876924930317,0.9944692961576099,3.7572224934895835
4,16.666666666666664,43.0680363141385,0.9784076150577102,3.7628173828125
5,16.666666666666664,37.067621977240314,0.9264345592041914,3.75946044921875
6,16.666666666666664,31.08905432915946,0.8012064404247918,3.7516276041666665
7,16.666666666666664,25.17549097476744,0.5972558977260843,3.7573678152901784
8,16.666666666666664,19.026480944933535,0.3784878900919703,3.759765625
1,16.3265306122449,62.47002969582824,0.9997404773236286,3.68194580078125
2,16.3265306122449,55.4774509085933,0.9986954034765404,3.67431640625
3,16.3265306122449,49.25126631439411,0.9946419949645516,3.6707560221354165
4,16.3265306122449,43.19366333126653,0.9793443281348904,3.6746978759765625
5,16.3265306122449,37.18376572579951,0.9284318194801504,3.67706298828125
6,16.3265306122449,31.17062537948305,0.8036009776253973,3.6684672037760415
7,16.3265306122449,25.2299107328631,0.5986695983445867,3.6719185965401784
8,16.3265306122449,19.1236919961828,0.3769567840459878,3.6718368530273438
1,16.0,62.57016490732539,0.9997444710042978,3.5980224609375
2,16.0,55.6130019771691,0.9987430824652904,3.592681884765625
3,16.0,49.40375788058746,0.9948638812789372,3.5863240559895835
4,16.0,43.30397427021134,0.9799727410427846,3.5884857177734375
5,16.0,37.25200764787283,0.9298728374114139,3.59466552734375
6,16.0,31.280247995590504,0.8127387107628108,3.5883585611979165
7,16.0,25.380129835607722,0.619186602654792,3.5897391183035716
8,16.0,19.21131725404542,0.4059270995428536,3.5894393920898438
1,15.686274509803921,62.665126969705156,0.9997545104972404,3.52020263671875
2,15.686274509803921,55.684472375736306,0.9987664017424233,3.515625
3,15.686274509803921,49.51889476631173,0.9949793290830279,3.5064697265625
4,15.686274509803921,43.396348242509184,0.9808462315405928,3.5083770751953125
5,15.686274509803921,37.32942044187004,0.9365995902780107,3.51776123046875
6,15.686274509803921,31.333783007829762,0.842934273454594,3.5125732421875
7,15.686274509803921,25.493377347260733,0.705521344459797,3.508213588169643
8,15.686274509803921,19.284940033298007,0.5553562197620445,3.5106658935546875
1,15.384615384615385,62.76606379781522,0.9997588796568422,3.4393310546875
2,15.384615384615385,55.78562212318225,0.998791309366626,3.440093994140625
3,15.384615384615385,49.60150424203826,0.9950961993074507,3.4296671549479165
4,15.384615384615385,43.45594557994387,0.980889461343091,3.4358978271484375
5,15.384615384615385,37.424439562610864,0.9349945314381843,3.44451904296875
6,15.384615384615385,31.40147763876883,0.8282332374235414,3.4393310546875
7,15.384615384615385,25.60923072349262,0.6605782985033568,3.434971400669643
8,15.384615384615385,19.39313393118894,0.46616499777024956,3.437042236328125
1,15.09433962264151,62.85954783387438,0.9997613238015365,3.3660888671875
2,15.09433962264151,55.86984779051419,0.9988148071651799,3.366851806640625
3,15.09433962264151,49.688655304577765,0.9952105722327468,3.35693359375
4,15.09433962264151,43.540232085705185,0.9809920125821298,3.360748291015625
5,15.09433962264151,37.493745941299025,0.9331790939101017,3.37127685546875
6,15.09433962264151,31.54139293980829,0.8136887079580445,3.366851806640625
7,15.09433962264151,25.67543972741489,0.6207477144898785,3.3610752650669644
8,15.09433962264151,19.519137248921247,0.3987005429246483,3.3636093139648438
1,14.814814814814813,62.94905524608368,0.9997679086068773,3.29742431640625
2,14.814814814814813,55.97384914530247,0.9988335077331733,3.296661376953125
3,14.814814814814813,49.781175095079064,0.9952627092695132,3.28826904296875
4,14.814814814814813,43.679620151442705,0.9811915749498198,3.293609619140625
5,14.814814814814813,37.61541005170268,0.9349867902935642,3.30108642578125
6,14.814814814814813,31.599690281452567,0.8154694748444348,3.298187255859375
7,14.814814814814813,25.73914698943273,0.6211232094120754,3.291102818080357
8,14.814814814814813,19.573073626724067,0.4019716854023778,3.2947540283203125
1,14.545454545454545,63.03429334780815,0.9997717186865627,3.23333740234375
2,14.545454545454545,56.031496109128355,0.9988448546564139,3.237152099609375
3,14.545454545454545,49.8183510698732,0.9952815088540352,3.2267252604166665
4,14.545454545454545,43.73432104680259,0.9814921590812693,3.23028564453125
5,14.545454545454545,37.69858317945689,0.9349910653476089,3.236083984375
6,14.545454545454545,31.662905367195123,0.8181780831200546,3.2353719075520835
7,14.545454545454545,25.803632473026276,0.6267213292896813,3.227015904017857
8,14.545454545454545,19.609009578789017,0.40329379710475,3.2320022583007812
1,14.285714285714285,63.119147482704506,0.9997779548657031,3.1707763671875
2,14.285714285714285,56.12109561981073,0.9988979659292353,3.173065185546875
3,14.285714285714285,49.90292996946571,0.9954540932099831,3.1656901041666665
4,14.285714285714285,43.810720659141666,0.9821310414596089,3.173065185546875
5,14.285714285714285,37.86435944776346,0.9369818372923955,3.17535400390625
6,14.285714285714285,31.728502997463703,0.8202382853897338,3.1740824381510415
7,14.285714285714285,25.97397093820117,0.633440537712847,3.16619873046875
8,14.285714285714285,19.696645236996797,0.4124000683957698,3.1702041625976562
1,14.035087719298245,63.20995877930371,0.9997782215927933,3.10516357421875
2,14.035087719298245,56.18285962586884,0.9989090541728104,3.10516357421875
3,14.035087719298245,50.013042247806034,0.9954690464977766,3.1010945638020835
4,14.035087719298245,43.873593761921335,0.9824211705235844,3.1093597412109375
5,14.035087719298245,37.88607145232024,0.9392227869724348,3.1134033203125
6,14.035087719298245,31.84406026141228,0.8311106384690441,3.11126708984375
7,14.035087719298245,26.017871575301115,0.6556664210099101,3.1047276088169644
8,14.035087719298245,19.842162513228576,0.4530175988717379,3.1076431274414062
1,13.793103448275861,63.28313202855398,0.9997823597326132,3.05328369140625
2,13.793103448275861,56.29343198519379,0.9989135685718692,3.0487060546875
3,13.793103448275861,50.09830601269474,0.9955807294836979,3.0436197916666665
4,13.793103448275861,44.01948641472834,0.9827713798045267,3.049468994140625
